video_id,video_url,title,description,published_at,publish_date,publish_time,day_of_week,hour,channel_id,channel_title,category_id,category_name,tags,duration,duration_seconds,duration_minutes,definition,caption,view_count,like_count,favorite_count,comment_count,duration_range
FaCjsErrj9U,https://www.youtube.com/watch?v=FaCjsErrj9U,"Boutross, Lil Maina - KIONJO Ft. Soundkraft (Official Music Video)","Official Music Video of ''Kionjo'' by Boutross featuring Lil Maina. Kionjo"" Official Credits: Performed by: Boutross & Lil Maina (Featured Artist) Production: Soundkraft Video: Mugo SEO Optimization: Wesley Juma 💽 Kionjo is off the Vaite EP – out now on all platforms. 🎧 Listen, vibe, and share with your squad. Kionjo Intro ♪,,, Ahaa aaha Pre-Hook ♪,,, Slim waist big bomoa ♪,,, Hao madem na wa penda na hiyo order ♪,,, Ni mrich big sponsor ♪,,, Maneno mingi hazi pendi na mlola ♪,,, Slim waist big bomoa ♪,,, Hao madem na wa penda na hiyo order ♪,,, Ni mrich big sponsor ♪,,, Maneno mingi hazi pendi na mlola Verse 1 ♪,,, Siezi kiwa huyo msee wa ku kuimbia zeze ♪,,, Comfort yourself before uni ongeleshe ♪,,, Nili para father nikiwa confession ati si wa mine ♪,,, Nili kuwa na protection ♪,,, Na uliza mbona iko tight na ni buggy jeans ♪,,, Aje ati ni kafreak na maish ♪,,, Ati ni bigi hauwezi as in ♪,,, Na niko na degree ya freaky touching Hook ♪,,, Haya basi we wape ♪,,, Kidogo ah kionjo ah ♪,,, Kidogo ah kionjo ah ♪,,, Kidogo ah kionjo ♪,,, Zile flani tamu tamu rojo rojo ♪,,, Haya basi we wape ♪,,, Kidogo ah kionjo ah ♪,,, Kidogo ah kionjo ah ♪,,, Kidogo ah kionjo ♪,,, Zile flani tamu tamu rojo rojo Verse 2 ♪,,, Si uko na pick lines ♪,,, Me niko na peek and peel ♪,,, Uko speed dial niko DND ♪,,, Na mweka KFC ukienda chicken ♪,,, I mean feed hiyo kitu ndio ukuwe cushioned fiti ♪,,, But uki dai mali you need the si kest skills ♪,,, Na loyalty ya maboy wako thick as thieves ♪,,, Ndio niki finya hiyo nganya ni fanye vera a steam ♪,,, Ndio niki dinya huyo matha ajue gen sio Z Pre-Hook (Repeat) ♪,,, Slim waist big bomoa ♪,,, Hao madem na wa penda na hiyo order ♪,,, Ni mrich big sponsor ♪,,, Maneno mingi hazi pendi na mlola Hook (Repeat) ♪,,, Haya basi we wape ♪,,, Kidogo ah kionjo ah ♪,,, Kidogo ah kionjo ah ♪,,, Kidogo ah kionjo ♪,,, Zile flani tamu tamu rojo rojo ♪,,, Haya basi we wape ♪,,, Kidogo ah kionjo ah ♪,,, Kidogo ah kionjo ah ♪,,, Kidogo ah kionjo ♪,,, Zile flani tamu tamu rojo rojo Outro ♪,,, Siezi kiwa huyo msee wa ku kuimbia zeze ♪,,, Comfort yourself before uni ongeleshe... ©EMC 2025 #Boutross #Lilmaina #Kionjo #Soundkraft",2025-08-01 09:45:07+00:00,2025-08-01,09:45:07,Friday,9,UCNrZFh8k9MsUmm9-ZFpM-9w,Boutross Munene,24,Entertainment,"['kionjo', 'soundcraft', 'soundcraft songs', 'maina', 'lil maina', 'lil maina songs', 'new boutross songs', 'boutross songs', 'new lil maina songs', 'lilmaina', 'butross', 'lil', 'sound craft', 'lil maina kionjo', 'lil maina ft boutross', 'boutross ft lil maina', 'soundkraft']",PT2M52S,172,2.8666666666666667,hd,False,63515,3761,0,283,Under 5 min
04ZiAvpXv-Q,https://www.youtube.com/watch?v=04ZiAvpXv-Q,Upgrading My Crush's Grow a Garden Account,GO SUBSCRIBE TO MIA 🥺 @mia-yt Instagram: https://www.instagram.com/cashmarcoyt/ Merch: https://cashandnico.com #Roblox #Cash #NicoandCash,2025-08-05 11:00:03+00:00,2025-08-05,11:00:03,Tuesday,11,UCY0R0Ck6qK2deVTKkfWJIEA,CashBlox,24,Entertainment,"['Cash', 'Nico', 'Nico and Cash', 'Cash and Nico', 'Minecraft', 'Minecraft mod', 'family friendly', 'kid friendly']",PT14M49S,889,14.816666666666666,hd,False,536000,9312,0,3029,10–20 min
7bO6jpdmC-o,https://www.youtube.com/watch?v=7bO6jpdmC-o,Chella - Loyal (Official Visualizer),"Listen to the single “Loyal"". Out Now! Stream: https://music.empi.re/loyalchella #Chella #Loyal #EMPIRE Official Audio by Chella - ""Loyal"" © 2025 Chella / EMPIRE",2025-07-23 23:00:06+00:00,2025-07-23,23:00:06,Wednesday,23,UC0ORzFjXmksY_f2ih1cA2sg,ChellaVEVO,10,Music,"['Chella', 'Chella EMPIRE', 'African']",PT2M41S,161,2.683333333333333,hd,False,1823921,46547,0,2213,Under 5 min
RxFB2idU0Lo,https://www.youtube.com/watch?v=RxFB2idU0Lo,🔴Live : Kenya vs D.R. Congo | African Nations Championship 2025 | Live Gameplay PES 21,"🔴 LIVE: Kenya 🇰🇪 vs D.R. Congo 🇨🇩 | African Nations Championship 2025 | Full Match | eFootball PES 21 Simulation 🎮 Presented by KickOff Central Welcome to KickOff Central – where football comes alive through realistic PES 21 simulations! Today’s matchup features Kenya taking on D.R. Congo in a high-stakes clash at the CHAN 2025. Watch the full virtual match, complete with stadium atmosphere, commentary, and dynamic gameplay—all powered by eFootball PES 21. 📌 Match Overview • 🏆 Competition: African Nations Championship (CHAN) 2025 • ⚽ Match: Kenya vs D.R. Congo • 🏟️ Stadium: Moi International Sports Centre, Nairobi • ⏰ Kickoff: 15:00 EAT / 12:00 UTC • 🎮 Simulation Platform: eFootball PES 21 💬 Get involved: 🔔 Subscribe to KickOff Central for daily match simulations 👍 Like the video if you enjoy football content 🗣 Comment your score predictions below! ⚠️ Disclaimer: This is a fan-made gameplay simulation created for entertainment purposes only. It is not an official broadcast. All trademarks belong to their respective owners. #KickOffCentral #CHAN2025 #KenyaVsDRCongo #AfricanFootball #PES21 #eFootballSimulation #FullMatch",2025-08-04 05:45:18+00:00,2025-08-04,05:45:18,Monday,5,UCNc1O-H_qezOfQrLkTL70Iw,KickOff Central,20,Gaming,[],PT3H49M55S,13795,229.91666666666663,hd,False,33475,68,0,0,Over 120 min
k4WqgqRB8uw,https://www.youtube.com/watch?v=k4WqgqRB8uw,SICIID QALINLE DUMAASHI AROOSKI NATASHA GWAL OFFICIAL VIDEO MUSIC 2025,Erayada. Abwaan cumar faray Laxanka siciid qalinle Music axmad wali furinle Camera edit mowliid zaam Producer Nk production Links social media https://t.snapchat.com/u2wRc5TZ https://www.tiktok.com/@siciid_qalinle?_t=ZM-8yMAXq5CyI9&_r=1 https://www.facebook.com/share/1DsG2TXPZc/?mibextid=wwXIfr,2025-07-26 18:02:19+00:00,2025-07-26,18:02:19,Saturday,18,UCa7tEpsTdmGWap39vhjvlng,SICIID QALINLE,22,People & Blogs,[],PT3M17S,197,3.283333333333333,hd,False,855276,23454,0,1172,Under 5 min
BE_j4SPcTq4,https://www.youtube.com/watch?v=BE_j4SPcTq4,Using Grandmaster Sprinklers on Every PRISMATIC Seed,Play Grow a Garden with my link: https://www.roblox.com/join/enyu 📷Instagram: https://instagram.com/enyuzee 👾Discord: https://discord.gg/enyu 🐤Twitter: https://twitter.com/EnyooEZ 👕Roblox Group: https://www.roblox.com/groups/34935290/EnyuGC#!/store 🏆Member: https://www.youtube.com/channel/UCuAeaANgGAzjitp9KCO-qvg/join,2025-08-05 14:02:15+00:00,2025-08-05,14:02:15,Tuesday,14,UCuAeaANgGAzjitp9KCO-qvg,MeEnyu,20,Gaming,"['enyu', 'enyoo', 'meenyu', 'enyo', 'roblox', 'grow a garden', 'roblox rng', 'roblox garden', 'enyuzee', 'grow a garden update', 'shekels', 'pre-historic', 'ancient', 'dinosaurs', 'gag', 'roblox gag', 'bone blossom']",PT30M12S,1812,30.2,hd,False,1795207,20710,0,2863,20–60 min
2zUJBU_Nr14,https://www.youtube.com/watch?v=2zUJBU_Nr14,Stephen Kasolo - Kau Niwaku Sms skiza 9372250 to 811 (Official Vedeo),#truecammedia #StephenKasolo #Kitole #NgommaGospel ©2022 Administered by Ngomma VAS Limited.,2025-08-04 09:49:41+00:00,2025-08-04,09:49:41,Monday,9,UCcEIuIasgNTRoxjk5lI_t6A,Stephen Kasolo Official,10,Music,"['stephen kasolo', 'kamba music', 'kamba', 'gospel music', 'kenyan music', 'kenya', 'kitole', 'kelele', 'hautasumbuka tena', 'ngai niwukilasya', 'Ngomma', 'Ngomma vas', 'Ngomma.com', 'trending music', 'top trending', 'solo', 'otile brown', 'sauti sol', 'rose muhando']",PT7M8S,428,7.133333333333334,hd,False,45724,0,0,429,5–10 min
YY3G99pQmXc,https://www.youtube.com/watch?v=YY3G99pQmXc,AURORA TRIES TO SEE KNOXY’S REAL FACE!,"👊 Hey there! My name is Knoxy! 📩 media@protagames.com 🤝 I’m passionate about Minecraft and its world of endless possibilities for fun and entertainment. I’ve always wanted to have my own channel, where I could share my experiences with my friends in the form of content. 🚀 I'll be posting daily videos, and I hope they bring joy to the entire Knoxy community, which I hope to create with everyone who enjoys and engages with my videos. ❤️ I hope you enjoy my content, and feel free to become a part of the #knoxygang. Be safe! #minecraft #shorts #minecraftedit #minecraftmemes #minecraftbuilding",2025-08-01 21:00:37+00:00,2025-08-01,21:00:37,Friday,21,UCIFf3obhbXcDu1_U3aHjz-A,Knoxy,20,Gaming,"['Minecraft Shorts', 'minecraft but theres realistic physics', 'minecraft but if you build it you get it', 'minecraft but you control the circle', 'minecraft but i cant leave this circle', 'minecraft but we cant leave this circle', 'minecraft but any block i say gets removed', 'minecraft but i cant touch the color', 'Minecraft shorts', 'shorts Minecraft', 'minecraft shorts', 'shorts minecraft', 'minecraft but', 'Minecraft but', 'minecraft', 'shorts', 'dayta face reveal', 'minecraft realistic physics', 'notvixios']",PT8M44S,524,8.733333333333333,hd,False,798500,12214,0,284,5–10 min
U1CyvJjmTR4,https://www.youtube.com/watch?v=U1CyvJjmTR4,CHANUA MA NAMBLE ft Toxic Lyrikali (Official Lyric Video),"Mastar VK - CHANUA MA NAMBLE ft Toxic Lyrikali (Official Lyric Video) Experience raw lyrical power in CHANUA MA NAMBLE, a powerful anthem from Mastar VK featuring Toxic Lyrikali. Watch the official lyric video and vibe to the bars that hit hard with real Kenyan street energy! Prod By: Beat Kidd & Jojay Bless 🎧 Stream/Download ""IPO SIKU"" here: https://li.sten.to/mastarvk 📲 Follow Mastar VK for more updates: Instagram: https://www.instagram.com/mastar_vk/ Twitter: https://twitter.com/VkMastar Facebook: https://www.facebook.com/MastarVKofficial/ 🔔 Don’t forget to LIKE, COMMENT, SHARE, and SUBSCRIBE for more street heat and upcoming bangers from East Africa’s finest! #CHANUAMANAMBLE #MastarVK #ToxicLyrikali #KenyanMusic #lyricvideo #genshinimpact #HipHopKE #NewMusicKE #KenyanRap #StreetAnthem #AfricanMusic #TrendingInKenya #EastAfricanMusic #DrillKE #LyricVideo #UnsignedHypeKE #KenyanTalent #UrbanMusicKE #NairobiVibes #GhettoVibesKE #UndergroundRapKE #KenyaToTheWorld #RealBars #LyricsOnScreen",2025-07-26 17:07:17+00:00,2025-07-26,17:07:17,Saturday,17,UCRa5QthbbgtHw-uSy8jMwxQ,Mastar VK,10,Music,"['mastar vk ft toxic lyrikali', 'toxic lyrikali', 'cease toxic lyrikali', 'toxic lyrikali rap', 'toxic lyrikali sick', 'toxic lyrikali songs', 'toxic lyrikal', 'toxic lyrikali - forgive (official lyrical video)', 'mastar vk', 'mastar vk official', 'toxic lyrical', 'mastar vk music', 'mastar vk audio', 'nditni mastar vk', 'kazoze mastar vk', 'toxic lyrikali - forgive (official lyrical video) and', 'mastar vk sina time', 'mastar vk songs', 'mastar vk latest', 'mastar vk sifanyi', 'mastar vk new song']",PT3M10S,190,3.1666666666666665,hd,False,94521,2930,0,314,Under 5 min
VuLLHDfBguk,https://www.youtube.com/watch?v=VuLLHDfBguk,Survive The Super Car AVALANCHE In GTA 5...,Socials: https://solo.to/techys #Techy #AmongUs #AmongUsMods,2025-08-05 13:00:56+00:00,2025-08-05,13:00:56,Tuesday,13,UCTU3m4rCUS-7qXuHK-j9Uqw,TechyCrew,20,Gaming,"['Techy', 'TechyCrew', 'Among Us', 'Fortnite', 'Fortnite Creative', 'Roblox', 'Techy Roblox', 'Among Us Roles']",PT18M9S,1089,18.15,hd,False,260937,4220,0,307,10–20 min
TzrZa3o5v0k,https://www.youtube.com/watch?v=TzrZa3o5v0k,Dogo Paten - Sikupendi (Visualizer),"Get The Song https://vyd.co/Sikupendi Sikupendi” is a bold and fiery Singeli track by Dogo Paten, marked by its rapid tempo and raw emotional delivery. With its title meaning ""I don't love you,"" the song dives into themes of rejection and detachment, layered over infectious beats that keep the energy high. It's a street anthem that blends traditional Singeli speed with a confrontational message, showcasing Dogo Paten’s sharp lyrical style and vibrant live performance vibe. Get The Song https://vyd.co/Sikupendi #dogopaten #music #singeli",2025-07-31 21:00:26+00:00,2025-07-31,21:00:26,Thursday,21,UCYnuH3d8Py5Uc0Bi0Bjp9CA,Dogo Paten,10,Music,[],PT2M25S,145,2.4166666666666665,hd,False,470937,19861,0,1432,Under 5 min
P50rYJDGW9g,https://www.youtube.com/watch?v=P50rYJDGW9g,Playing as K-POP DEMON HUNTERS!,"So on a scale of 1 - 10, like, exactly how bad is being a demon? ""★Inspired by the Netflix movie KPop Demon Hunters 💜 Come take a look at my merch! 💜 https://aphmeow.com/ ► Instagram: https://www.instagram.com/aphmau_ ====. * ･ ｡ﾟ☆ [Friends!] ☆｡ﾟ･* .==== ★ Aaron: Jason Bravura ★ Zane: Kestin Howard ★ KC: MegaMoeka ★ Kim: Corinne Sudberg ★ Pierce: Shado_Temple ★ Garroth: Andy Cowley ★ Travis: P.M. Seymour ★ Peebs: Corey Wilder NOT an official Minecraft Product. Not approved by or associated with Mojang or Microsoft. #Minecraft #Aphmau",2025-08-04 22:54:57+00:00,2025-08-04,22:54:57,Monday,22,UCzYfz8uibvnB7Yc1LjePi4g,Aphmau,20,Gaming,"['Aphmau', 'Minecraft', 'Minecraft funny', 'Minecraft mods', 'Minecraft Aphmau', 'Aphmau pranks', 'Aphmau Minecraft Pranks', 'Aphmau Gaming', 'Aphmau Games', 'Aphmau Pranks Friends', 'Aphmau Playing As', 'Aphmau Aaron']",PT15M39S,939,15.65,hd,False,1688670,37467,0,6344,10–20 min
ky_2e-cMXPc,https://www.youtube.com/watch?v=ky_2e-cMXPc,"Joefes, MadGaza Republik, Unspoken Salaton - Anaku Rada | Official Music Video","""Anaku Rada"" by Joefes, Mzagatas Mzagla, Unspoken Salaton & Pilato Macheda Stream: https://BlackMarket.lnk.to/anakurada Beat by Unspoken Salaton x JayBeatz Mixed and mastered by Unspoken Salaton Producer: MJ Dir chemy Grips and Gaffer: Sharky Bts: Greg kure Security: ocham and dankez #blackmarketrecords #joefes #mzagatasmzagla #unspokensalaton #pilatomacheda #anakurada Anaku Rada 3 Piece; https://drive.google.com/drive/folders/1GlwN8PJH_qgF8DgBPIh6cC_4XQxw_kpv?usp=drive_link",2025-07-25 07:00:06+00:00,2025-07-25,07:00:06,Friday,7,UCyZpN0lDpneiEQ0r0fMPGNQ,Joefes,10,Music,"['Dj moon', 'unspoken salaton', 'joefes', 'grauchi', 'dj lyta', 'dj fabian 254', 'dj stone 254', 'ndovu kuu', 'tipsy gee', 'fathermoh', 'bien', 'darassa', 'sean mmg', 'the wake up call', 'the kingly experience', 'mc gogo', 'dj daffy', 'odi wa muranga', 'exray', 'buruklyn boyz', 'wakadinali', 'scar', 'toxic lyrikali', 'dj alekie', 'dj tophaz', 'dj lisney', 'dj liz', 'black market records', 'kybba', 'bensoul', 'nviiri', 'ssaru', 'matata', 'dyana cods', 'kenyan music', 'nyashinski', 'mejja', 'sabina joy', 'anaku rada', 'mr nun', 'mzagatas mzagla', 'pilato macheda']",PT3M31S,211,3.5166666666666666,hd,False,177825,6771,0,502,Under 5 min
EabAJc-2F5k,https://www.youtube.com/watch?v=EabAJc-2F5k,EA SPORTS FC 26 | Official Career Deep Dive,"Take control of your Career in FC 26 with all new requested features, inspired by the community. Pre-order FC 26 now: https://x.ea.com/85163 For a more in depth breakdown check out the Pitch Notes here: https://x.ea.com/85164 Experience Manager Career like never before with all-new Manager Live Challenges. Take on a variety of real-world scenarios and alternative storylines throughout the new season. Additionally, for the first time ever, movement in the Manager Market will see team tactics transform over time, while Unexpected Events challenge managers with short and long-term matters which shape the future of the club. Learn more: https://x.ea.com/85167 Pre-order EA SPORTS FC 26™ Ultimate Edition to receive 3 ICON Career Players, 5-star Coach in Manager Career, 5-star Youth Scout in Manager Career and Manager Live Challenge Content and if you pre-order by 26 August you’ll receive an untradeable ICON Player Item as soon as you start playing the game. At a later date, it will become an upgraded version to recognise the moment they became a Champion. EA SPORTS FC 25™ players will also receive an EVO that boosts any player’s shooting to 99 and Pick 1 of 5 untradeable ICON players rated 93+ from previous campaigns including Grassroot Greats, FUT Birthday, Dreamchasers & FUT Immortals in EA SPORTS FC™ 25: https://x.ea.com/85163 CHAPTERS: 0:00 - Intro 0:37 - Manager Live 1:55 - Manager Career with ICONs and Heroes 2:14 - Manager Market 3:12 - Authentic Gameplay 4:10 - Unexpected Events 4:59 - Overhauled Analytics 5:49 - Archetypes 5:53 - Be-a-Keeper Storyline Subscribe to see more from EA SPORTS FC™: http://bit.ly/pzw4VD #FC26",2025-08-01 15:57:07+00:00,2025-08-01,15:57:07,Friday,15,UCoyaxd5LQSuP4ChkxK0pnZQ,EA SPORTS FC,20,Gaming,"['fifa', 'fifa ultimate team', 'fut', 'fifa pack opening', 'fifa pc', 'fifa xbox', 'fifa ps4', 'fifaeas', 'easportsfc', 'fc26', 'easportsfc 26', 'xbox', 'ps5', 'steam', 'FC xbox', 'FC PS5', 'FC Steam', 'Career', 'Player Career', 'Manager Career', 'FC Career Deep Dive', 'EASPORTSFC Career', 'FC Career Mode', 'Career Mode', 'FC Player Career', 'Managers', 'Manager Market', 'fifa career mode', 'fifa player career', 'fifa manager career', 'fc 26 deep dive', 'deep dive']",PT6M16S,376,6.266666666666667,hd,True,1982089,76163,0,6366,5–10 min
CQIYbytAyVQ,https://www.youtube.com/watch?v=CQIYbytAyVQ,Tyla x Wizkid - DYNAMITE (Official Music Video),"Tyla x Wizkid - DYNAMITE (Official Music Video) ""DYNAMITE"" available at: https://tyla.lnk.to/WWP Follow Tyla: https://instagram.com/tyla https://www.tiktok.com/@tyla_ https://twitter.com/Tyllaaaaaaa (C) 2025 FAX Records, under exclusive license to Epic Records, a division of Sony Music Entertainment #Tyla #Wizkid #DYNAMITE",2025-08-04 19:30:06+00:00,2025-08-04,19:30:06,Monday,19,UCr2xjaS7CIx1OY7hYwrXb8A,TylaVEVO,10,Music,"['tyla', 'new artist', 'getting late', 'tyla to last', 'to last tyla', 'to last', 'last', 'kooldrink', 'epic', 'epic records', 'new music', 'fax records', 'electronic', 'electronic music', 'dance music', 'dj lag', 'overdue', 'tyla been thinking', 'been thinking tyla', 'been thinking', 'ayra starr', 'ayra starr tyla', 'tyla ayra starr girl next door', 'girl next door', 'tyla girl next door', 'ayra starr girl next door', 'girl next door tyla ayra starr', 'water', 'tyla water', 'water tyla', 'tyla bliss', 'DYNAMITE', 'Tyla Wizkid']",PT3M15S,195,3.25,hd,False,1097094,79137,0,6437,Under 5 min
KCdsJI55q58,https://www.youtube.com/watch?v=KCdsJI55q58,I Manage Liverpool with New Transfers,Managing Liverpool with all their new Transfers for the 2025/26 season! Subscribe to my Other Channels! ► @MoreS2G ► @EvenMoreS2G ►Club Twitter - https://twitter.com/S2GFC Follow me on Social Media! ►Twitch - https://www.twitch.tv/thereals2g ►Twitter - https://twitter.com/OfficialS2G ►Instagram - https://www.instagram.com/officials2g Email for Business Enquiries :- S2G@DigitalSportsMgmt.com,2025-08-03 18:26:43+00:00,2025-08-03,18:26:43,Sunday,18,UChR1Yn7YpVrnP-SbsWtjuBA,S2G,20,Gaming,[],PT25M18S,1518,25.3,hd,False,465614,18388,0,1577,20–60 min
d4WhOk9Pk6U,https://www.youtube.com/watch?v=d4WhOk9Pk6U,Wanjiru Wa Waya - Agent Ya Ngoma (Official Video),"This song is about a lady involved with a guy she barely knows, not even his name. He sends her money and pays her bills, but there's something off about him that makes her wonder: Is he a blessing or hiding something darker? Thank you so much for your continued support. ❤️❤️❤️ Audio by Studio 56 KE Shot by RAV MEDIA LTD (Joh-l X) Special thanks to MacNathan Quarries (Ol-Kalou and Naivasha) +254 728 597 918 AMCCO Properties Limited (Kikuyu and Ngong) +254 701 293 199 Setives General Construction Limited +254 725 615 674 God bless. ❤️❤️❤️ [Socials] Wanjiru Wa Waya https://www.facebook.com/wanjiruwawayaofficial https://www.instagram.com/wanjiruwawaya https://www.tiktok.com/@wanjiruwawaya Find my music on all streaming platforms. https://open.spotify.com/artist/23ucySVUREz1M1GDjxawei https://music.apple.com/us/artist/wanjiru-wa-waya/1746182329 https://music.youtube.com/channel/UCENaG3WS0b5zLoX-ZI0I6ug https://www.boomplay.com/artists/49086494 https://music.amazon.com/artists/B0B4M9NJ3H/wanjiru-wa-waya https://www.deezer.com/us/artist/174046067?autoplay=true and more ... #WanjiruWaWaya #AgentYaNgoma",2025-07-23 11:00:07+00:00,2025-07-23,11:00:07,Wednesday,11,UC_-Fe4ayjM4Uldf_M6WJvjw,Wanjiru Wa Waya,10,Music,[],PT5M6S,306,5.1,hd,False,302193,13737,0,1222,5–10 min
